id,failure_id,asset_config_id,event_description,mode_id,mode_description,date,time,detection,service_delay,immediate_investigation,type,safety_failure,hazard_id,cm_description,replaced_asset_config_id,cm_start_date,cm_start_time,cm_end_date,cm_end_time,oem_failure_reference
,21516,STC-VOBC-T105,T105 SBL03 East - Alarm indicating on ATS RSST070 P1-P1172 Failed to Wake up due to VOBC self test Failure. Degraded Performance,VOBC04,Train unable to set in sleep mode,14/03/2019,20:41,Inspection,0,Software issue,Software,Yes,HZ374,"System rebooted , fault normalized",None,14/03/2019,23:41,14/05/2019,01:41,
,21520,STC-VOBC-T122,T122 SBL03 West - Alarm indicating on ATS- RSST070 P1-P1169 Failed to Wake up due to VOBC self test Failure,VOBC04,Train unable to set in sleep mode,14/03/2019,21:20,Inspection,0,Software issue,Software,Yes,HZ07,Under investigation by Thales,None,15/03/2019,00:20,14/05/2019,02:20,
,21525,STC-VOBC-T111,"T111- Obstruction Motion Detected, EB applied in Ras Bu Fontas and Door did not open.",VOBC08,Wayside obstacle detection spurious activation,14/03/2019,22:59,Inspection,0,Obstruction in motion,Hardware,Yes,HZ325,Obstruction cleared,None,15/03/2019,01:59,14/05/2019,03:59,
,21526,STC-VOBC-T115,"T115- Misaligned at Msheireb Platform-01, West Bay Platform-01,Msheireb Platform-02. Train Position In-determine and EB applied",VOBC03,VOBC stopping point inaccurate,15/03/2019,02:36,Inspection,0,Alignment issue,Hardware,Yes,HZ369,,None,15/03/2019,05:36,14/05/2019,07:36,
,21551,STC-VOBC-T103,T103 - Stabling 05 Obstruction motion detected due to brake applied status,VOBC08,Wayside obstacle detection spurious activation,15/03/2019,07:53,Inspection,0,Obstruction in motion,Hardware,Yes,HZ326,Obstruction cleared,None,15/03/2019,10:53,14/05/2019,12:53,
,21553,STC-ATS-RL,T 105 - ATS alarm- Storage mode activation command rejected and doors remained open,ATS07,ATS lose control on trains,15/03/2019,11:45,Inspection,0,Software issue,Software,Yes,HZ394,"Know issue as per Thales, Will be resolved in next software update",None,15/03/2019,14:45,14/05/2019,16:45,
,21566,STC-VOBC-T105,T 105 Over speed EB detected at ACB 1108,VOBC05,Overspeed,15/03/2019,16:38,Inspection,0,overspeed,Software,Yes,HZ46,LC released EB fault normalized under observation by Thales,None,15/03/2019,19:38,14/05/2019,21:38,
,21567,STC-ZC-24,ATS- ZC 24 A Communication lost Out of Service,ZC01,Zone Controller Comms failure,15/03/2019,18:46,Inspection,0,Software issue,Software,Yes,HZ34,Restarted ZC Fault normalized under investigation by Thales,None,15/03/2019,21:46,14/05/2019,23:46,
,21589,STC-VOBC-T112,T112 VOBC 2 status is passive and failed to sleep,VOBC01,VOBC Passive,16/03/2019,05:24,Inspection,0,Software issue,Software,Yes,HZ103,23:23 Informed to Thales SIG and they advice to Reset remotely VOBC once again. 23:30 LC reset VOBC and fault normalized.,None,16/03/2019,08:24,15/05/2019,10:24,
,21606,STC-VOBC-T103,T103 VOBC 1 status is non communicating shown on train Icon but in train detail it was showing passive available at the same time.,VOBC02,VOBC-ATS comms failure,16/03/2019,07:05,Inspection,0,Software issue,Software,Yes,HZ23,"T103 VOBC 1  passive Available ,VOBC 2 non -communicating show at 12:30 Am and VOBC self normalized at 12:30.at 12:30 Am T103 showing non -communicating status,status showing 03:55 AM Non communicating indication self normalized .",None,16/03/2019,10:05,15/05/2019,12:05,
,21607,STC-VOBC-T118,T118 VOBC 1 status is non communicating shown on train Icon but in train detail it was showing passive available at the same time.,VOBC02,VOBC-ATS comms failure,16/03/2019,07:19,Inspection,0,Software issue,Software,Yes,HZ19,"T118 VOBC 1  passive Available ,VOBC 2-Active  show at 12:30 Am and VOBC self normalized at 12:30.at 12:30 Am T118 showing non -communicating status,status showing 03:51 AM Non communicating indication self normalized.Under investigation by Thales",None,16/03/2019,10:19,15/05/2019,12:19,
,21622,STC-VOBC-T107,T107- Routed to stabling 3 which was empty for both east and west but train did not align in east,VOBC03,VOBC stopping point inaccurate,16/03/2019,07:40,Inspection,0,Software issue,Software,Yes,HZ08,Under investigation by Thales,None,16/03/2019,10:40,15/05/2019,12:40,
,21642,STC-VOBC-T117,T117- Routed to stabling 1 which was empty for both east and west but train did not align in east,VOBC03,VOBC stopping point inaccurate,16/03/2019,11:22,Inspection,0,Software issue,Software,Yes,HZ20,Thales Investigating  this issue,None,16/03/2019,14:22,15/05/2019,16:22,
,21646,STC-VOBC-T106,T106- Routed to stabling 1 which was empty for both east and west but train did not align in east,VOBC03,VOBC stopping point inaccurate,16/03/2019,11:27,Inspection,0,Software issue,Software,Yes,HZ21,Thales Investigating  this issue,None,16/03/2019,14:27,15/05/2019,16:27,
,21656,STC-VOBC-T127,T127- Routed to stabling 5 which was empty for both east and west but train did not align in east,VOBC03,VOBC stopping point inaccurate,16/03/2019,13:21,Inspection,0,Software issue,Software,Yes,HZ15,Thales Investigating  this issue,None,16/03/2019,16:21,15/05/2019,18:21,
,21660,STC-VOBC-T105,T105- Routed to stabling 4 which was empty for both east and west but train did not align in east,VOBC03,VOBC stopping point inaccurate,16/03/2019,14:59,Inspection,0,Software issue,Software,Yes,HZ22,Thales Investigating  this issue,None,16/03/2019,17:59,15/05/2019,19:59,
,21662,STC-VOBC-T105,T05- VOBC2 reported door lock lost status in stabling 04,VOBC02,VOBC-ATS comms failure,16/03/2019,18:12,Inspection,0,Door lock lost ,Software,No,,"Thales team checked the ,found it at the position,issue with vobc,fault normalized after server restarted",None,16/03/2019,21:12,15/05/2019,23:12,
,21666,STC-VOBC-T127,T127- VOBC2 reported Door lock lost status in stabling 05,VOBC02,VOBC-ATS comms failure,16/03/2019,18:58,Inspection,0,Door lock lost ,Software,No,,"Thales team checked the ,found it at the position,issue with vobc,fault normalized after server restarted",None,16/03/2019,21:58,15/05/2019,23:58,
,21679,STC-ATS-WS-1,ICC-Line controller 1 ATS workstation software stopped working,ATS04,ATS software crash,16/03/2019,21:01,Inspection,0,Software issue,Software,No,,ICC Line controller 1 restarted the ATS client immediately Fault normalised under investigation by Thales,None,17/03/2019,00:01,16/05/2019,02:01,
,21705,STC-ATS,Closed Track not applied in ATS after De energization. ATS status remain energized,ATS07,ATS lose control on trains,17/03/2019,10:57,Inspection,0,Software issue,Software,No,,"Known issue as per thales,RCA will be done",None,17/03/2019,13:57,16/05/2019,15:57,
,21767,STC-VOBC-T118,T 118 SBL 4 East - VOBC - Vehicle On-Board Controller 01 status passive,VOBC01,VOBC Passive,17/03/2019,13:17,Inspection,0,Software issue,Software,Yes,HZ204,"11:44 Reset VOBC 1, fault normalized, under investigation by Thales",None,17/03/2019,16:17,16/05/2019,18:17,
,21768,STC-VOBC-T118,T 118 SBL 8 East - VOBC - Vehicle On-Board Controller 02 status passive,VOBC01,VOBC Passive,17/03/2019,15:18,Inspection,0,Software issue,Software,No,,"STC,Thales And FLRT  Performed VOBC 01 Restart at 12:01. but did not normalized, then Train Moved in UTO By LC After Thales Confirmation Upto Departure And VOBC 01 Become Passive Available, under investigation by Thales",None,17/03/2019,18:18,16/05/2019,20:18,
,21838,STC-VOBC-T120,T120 VOBC 2 status is non communicating,VOBC02,VOBC-ATS comms failure,17/03/2019,21:53,Inspection,0,Software issue,Software,Yes,HZ44,LC routed Train to departure platform and back to stabling ,None,18/03/2019,00:53,17/05/2019,02:53,
,21841,STC-VOBC-T124,T124 NCO Created 4 Times in Between RBF and ECZ Stations Platform1 Alarm Reported on ATS.,VOBC02,VOBC-ATS comms failure,18/03/2019,05:28,Inspection,0,Software issue,Software,No,,"FRT updated that Thales took logs from DM2 MRU and reset MRU B circuit breaker. Fault Normalized. Updated to RKH FC, Automatically Cleared Investigation needed, under investigation by Thales",None,18/03/2019,08:28,17/05/2019,10:28,
,22618,STC-ATS-LC1,ICC- ATS Application Crash on LC1 Work station.,ATS04,ATS software crash,18/03/2019,16:46,Inspection,0,Software issue,Software,No,,"LC Restarted the application, Issue Normalized , Under Investigation by Thales ",None,18/03/2019,19:46,17/05/2019,21:46,
,22625,STC-VOBC-T106, T106-Routed to stabling 06 which was empty for both side train did not align in east.,VOBC03,VOBC stopping point inaccurate,18/03/2019,20:23,Inspection,0,Software issue,Software,Yes,HZ396,Under investigation by thales,None,18/03/2019,23:23,18/05/2019,01:23,
,22665,STC-ACB-1407,ACB - Axle Counter Block 1407 status is disturbed and healthy due to Unimog movement,ACB01,ACB soft disturbance,19/03/2019,03:42,Inspection,0,Software issue,Software,Yes,HZ51,LC  reseted the block. Its happens due to Unimog Movement .,None,19/03/2019,06:42,18/05/2019,08:42,
,22697,STC-VOBC-T123,"T123- Over speed, EB applied at ACB-0710",VOBC05,Overspeed,19/03/2019,17:30,Inspection,0,overspeed,Software,Yes,HZ42,Line controller gave command to release the EB Fault normalized Under Investigation By Thales ,None,19/03/2019,20:30,18/05/2019,22:30,
,22705,STC-VOBC-T120,T120 Active VOBC 1-CBTC applied brake due to obstructed motion detected.,VOBC09,Obstacle detected,19/03/2019,18:13,Inspection,0,Obstruction in motion,Hardware,Yes,HZ18,"T120 :  docking at 2:50 hrs at 2:51 hrs T120 obstructed motion detected due to break applied status ,showing in ATS ,Reset Available ,LC reset the EB at 02:52 hrs.Under investigation by Thales. Closed with Reference to 22602",None,19/03/2019,21:13,18/05/2019,23:13,
,22930,STC-VOBC-T105,T105- CBTC Applied EB due to Obstructed Motion with Brake Applied Status. ACB 1022 Zone Controller 10.,VOBC09,Obstacle detected,19/03/2019,21:13,Inspection,0,Obstruction in motion,Hardware,No,,"T105: docking at 5:37 hrs,at 5:51 hrs T105 obstructed motion detected due to brake applied status showing in ATS .Reset Available, LC Reset the EB at 5:41 hrs.Thales Under investigation.",None,20/03/2019,00:13,19/05/2019,02:13,
,22959,STC-VOBC-T103,T103 VOBC 2 Non Communicating,VOBC02,VOBC-ATS comms failure,20/03/2019,01:47,Inspection,0,Software issue,software,Yes,HZ73,"As per failure time observed there is no failure on reported   time, ATS Communication with VOBC 1006 on train 103 is lost at 17/03/2019- 21:31:11., hard reset done by Thales with FRT at 18/03/2019 05:19 hrs, under Investigation by Thales",None,20/03/2019,04:47,19/05/2019,06:47,
,22965,STC-VOBC-T120,T120 VOBC 2 status is non communicating,VOBC02,VOBC-ATS comms failure,20/03/2019,09:59,Inspection,0,Software issue,Software,Yes,HZ289,"Issue updated to DNP,MSI,SMC &FRT team.Fault self normalized",None,20/03/2019,12:59,19/05/2019,14:59,
,22982,STC-ATS-WS-1,ATS application of Line Controller 02 workstation crashed.,ATS04,ATS software crash,20/03/2019,11:16,Inspection,0,Software issue,Software,No,,"LC Restarted the application, Issue Normalized , Under Investigation by Thales ",None,20/03/2019,14:16,19/05/2019,16:16,
,23005,STC-ZC-24,"ICC- ZC 24-A lost communication wits ATS, Alarm indicating on ATS.",ZC01,Zone Controller Comms failure,20/03/2019,12:12,Inspection,0,Software issue,Software,Yes,HZ36,"Restart ZC 24 at 14:58 and normalized at 15:10
 Known issue as per Thales ",None,20/03/2019,15:12,19/05/2019,17:12,
,23068,STC-VOBC-T103,"T103-SSR output test failed due to EBS1, EBS2 and ZVCS failure",VOBC13,VOBC software failure,21/03/2019,04:34,Inspection,0,Software issue,Software,Yes,HZ74,"Analogue output failure at ACB 1104- 09:09:27. Obstructed motion detected due to Brake applied Status at time 09:09:28, output test failed due to ZVCS Failure- 09:09:28., Invalid LMA Received from ZC 0 at  09:09:28,Line controller released emergency brake and departed the Train T103,  discussed with Thales - as per Thales it's Software issue, Under investigation by Thales.",None,21/03/2019,07:34,20/05/2019,09:34,
,23160,STC-ZC-24,Zone Controller ZC24-A Communication Lost.,ZC01,Zone Controller Comms failure,21/03/2019,20:25,Inspection,0,Software issue,Software,Yes,HZ387,"Network restored,Communication re-established",None,21/03/2019,23:25,21/05/2019,01:25,
,23163,STC-ATS-RL,ATS and Platform Door System communication lost at RNST040-P2A,ATS09,ATS PED Interface failure,22/03/2019,00:14,Inspection,0,Software issue,Software,Yes,HZ290,"Issue updated to DNP,MSI,SMC &FRT team.Fault self normalized",None,22/03/2019,03:14,21/05/2019,05:14,
,23167,STC-VOBC-T103,T103-VOBC2 status changed to passive from passive availble at Mushreib Station PF1,VOBC01,VOBC Passive,22/03/2019,00:21,Inspection,0,Software issue,Software,No,,"Line controller gave VOBC reset command and VOBC2 became passive available 11:14, T103 LMA set at 11:09 hrs train waiting in AL Doha Al JADEDA ,same time VOBC 2 is Passive ,LC gave the Reset command but still now VOBC 2 passive showing,train rich in Mushreib station at 11:12 hrs VOBC 2 is Non-communicating, VOBC 2 become passive available at 11:14 hrs in AL BIDDA station.",None,22/03/2019,03:21,21/05/2019,05:21,
,23169,STC-VOBC-T112,T112-VOBC2 status passive in westbay platform 2,VOBC01,VOBC Passive,22/03/2019,01:40,Inspection,0,Software issue,Software,No,,"Line controller gave VOBC reset command and VOBC became passive available 11:55, Under investigation by Thales.",None,22/03/2019,04:40,21/05/2019,06:40,
,23218,STC-VOBC-T115,"T115- EB Applied Due To Cancellation of Route While Moving Train, not Able to Release EB from ATS and the Train Door's were not Opening from ATS.",VOBC02,VOBC-ATS comms failure,22/03/2019,11:36,Inspection,0,Train door not opening,Software,Yes,HZ283,"System rebooted,fault normalized",None,22/03/2019,14:36,21/05/2019,16:36,
,23232,STC-VOBC-T111,T111-DM1 NBRU indicating not reachable with green status on SCADA.,VOBC02,VOBC-ATS comms failure,22/03/2019,15:19,Inspection,0,Software issue,software,Yes,HZ30,"SMC team checked and found NBRU unit was unsacanned, Inform to thales team and they restarted train device status publisher, Now fault got normalized",None,22/03/2019,18:19,21/05/2019,20:19,
,23244,STC-ATS-WS-2,ATS workstation application got crashed at Line controller-2 desk,ATS04,ATS software crash,22/03/2019,18:28,Inspection,0,Software issue,Software,No,,At 05:57 LC restarted the ATS client and logged again . Under Investigation by Thales,None,22/03/2019,21:28,21/05/2019,23:28,
,23524,STC-VOBC-T120,"T120- Both VOBC Showing Non Communicating in ATS workstation and Train Still Moving towards Al Bidda Station T120- In ATS Workstation there is No Train doors Open Indication, But physically doors were opened and closed",VOBC02,VOBC-ATS comms failure,22/03/2019,21:07,Inspection,0,Software issue,Software,No,,"Train doors opening and closing confirmed by onboard staff,  Fault occurred at Al Bidda station,  Actual alarm came at 14:23 indicating ATS to VOBC lost for both VOBC's and cleared at 14:27.
 Thales Sig confirmed that it is ATS-VOBC link lost, after link establishment in ATS it is visible that one VOBC Active and the othere is Passive available. Under investigation by Thales",None,23/03/2019,00:07,22/05/2019,02:07,
,24460,STC-VOBC-T123,T103-CBTC applied EB applied due to overspeed detected,VOBC05,Overspeed,23/03/2019,02:48,Inspection,0,overspeed,Software,Yes,HZ41,"Line controller reset the Emergency brake from ATS EB applied at  ACB-2410 in front of ATW,  under investigation by Thales",None,23/03/2019,05:48,22/05/2019,07:48,
,24528,STC-VOBC-T112,T112 Applied EB at Departure Platform PF-RSD-DEP-01 due to ATS Alarm - VOBC 1023 on T112(RSST070-P1087) front position at chainage DC3e2506-FWD/REV out put failure detected.,VOBC02,VOBC-ATS comms failure,23/03/2019,07:41,Inspection,0,Software issue,Software,No,,Under investigation by Thales,None,23/03/2019,10:41,22/05/2019,12:41,
,24536,STC-VOBC-T121,T121 - SBL 8 Storage mode activation command rejected. Failed to wake up due to door cycle test failure,VOBC04,Train unable to set in sleep mode,23/03/2019,07:56,Inspection,0,Software issue,Software,No,,,None,23/03/2019,10:56,22/05/2019,12:56,
,24545,STC-ZC-24,ATS- ZC 24 B Communication lost,ZC01,Zone Controller Comms failure,23/03/2019,07:59,Inspection,0,Software issue,Software,Yes,HZ168,"15:37 LC restarted the ZC and then normalized.
 15:37 Informed to Thales Sig and SMC, Its Under Investigation by Thales.",None,23/03/2019,10:59,22/05/2019,12:59,
,24546,STC-ZC-24,ATS- ZC 24 B Communication lost,ZC01,Zone Controller Comms failure,23/03/2019,08:24,Inspection,0,Software issue,Software,Yes,HZ151,"17:36 LC restarted the ZC and then normalized.
 18:30 Informed to Thales Sig and SMC, Its Under Investigation by Thales.",None,23/03/2019,11:24,22/05/2019,13:24,
,24550,STC-VOBC-T120,T121 - Depot - VOBC 01 non communicating,VOBC02,VOBC-ATS comms failure,23/03/2019,08:38,Inspection,0,Software issue,Software,Yes,HZ165,"15:56 LC reset the VOBC and fault normalized.
 18:55 Informed to Thales Sig and SMC.",None,23/03/2019,11:38,22/05/2019,13:38,
,24596,STC-VOBC-T120,T120-VOBC status keep changing intermittently. ATS indicating Alarm T120 reports unknown status,VOBC02,VOBC-ATS comms failure,24/03/2019,03:36,Inspection,0,Software issue,Software,Yes,HZ70,"As per Thales SIG, need to reset VOBC 2 manually , 09:10 - 09:12 FRT VOBC 2 reset -Normalized, under investigation by Thales",None,24/03/2019,06:36,23/05/2019,08:36,
,24661,STC-ZC-24,"RSDT010 Depot- Zone Controller ZC-24 A Communication Lost with ATS. Redline_ICC_SRS1-ZC24-A-Fails, ATS Alarm Shows as Rack Temperature sensor Fan Failure Detected.",ZC01,Zone Controller Comms failure,24/03/2019,12:41,Inspection,0,Temperature sensor fan failure,Software,No,,"Initial Action taken by Line Controller Restarted ZC24 A with ATS for 3 times but failed to Start, SMC FRT Hard reset the ZC, Fault Normalized 23:20 hrs,  under investigation by Thales.",None,24/03/2019,15:41,23/05/2019,17:41,
,24684,STC-VOBC-T105,T105-VOBC 1 indicating passive on ATS.,VOBC01,VOBC Passive,24/03/2019,12:48,Inspection,0,Software issue,Software,No,,"System rebooted , fault normalized",None,24/03/2019,15:48,23/05/2019,17:48,
,24685,STC-ZC-24,Zone Controller ZC24-A Communication Lost.,ZC01,Zone Controller Comms failure,24/03/2019,16:50,Inspection,0,Software issue,Software,Yes,HZ388,"Network restored,Communication re-established",None,24/03/2019,19:50,23/05/2019,21:50,
,24719,STC-VOBC-T111,VOBC 2 passive,VOBC01,VOBC Passive,24/03/2019,17:22,Inspection,0,Software issue,Software,No,,"Initial Action taken by Line Controller VOBC reseted,  under investigation by Thales.",None,24/03/2019,20:22,23/05/2019,22:22,
,24757,STC-ZC-24,Zone Controller no power- Hardware issue,ZC05,Zone controller software failure-self normalised,24/03/2019,22:49,Inspection,0,Hardware issue,Hardware,Yes,HZ53,"Replaced power supply Initial Action taken by Line Controller tried to Restart it from ATS 00:03hrs Fault Normalized, Under investigation by Thales",None,25/03/2019,01:49,24/05/2019,03:49,
,24758,STC-VOBC-T115,"RSDT010 Depot T115- Reports Unknown Position on ATS and Cleared Immediately, But NCO Created in the Stabling Lane 2 East Side.VOBC-1030 ZC-25 ACB2505.",VOBC02,VOBC-ATS comms failure,25/03/2019,00:30,Inspection,0,Software issue,Software,No,,Under investigation by Thales,None,25/03/2019,03:30,24/05/2019,05:30,
